GEOID00BG,GEOID20BG,WEIGHT
250214133001,250214133001,1.0
250214133002,250214133002,1.0
250214133003,250214133002,1.0
250214133003,250214133003,1.0
250214133004,250214133002,0.8601696161801025
250214133004,250214133003,1.0
250214134001,250214134011,1.0
250214134002,250214134023,1.0
250214134003,250214112003,0.6754385964912281
250214134003,250214113012,0.0
250214134003,250214134021,1.0
250214134003,250214134022,1.0
250214134004,250214113012,0.0
250214134004,250214121004,0.0
250214134004,250214134012,0.3297872340425532
250214134004,250214134013,1.0
250214134004,250214134021,1.0
250214134004,250214134023,0.0021439069214547
250214134005,250214134012,1.0
250214135001,250214131003,0.9391663174782748
250214135001,250214135001,0.9999830339869196
250214135001,250214141004,0.4844464945187379
250214135002,250214112001,1.0
250214135002,250214112004,0.0
250214135002,250214135002,1.0
250214135003,250214112003,0.3976945244956772
250214135003,250214135003,1.0
250214141001,250214141001,1.0
250214141002,250214141002,1.0
250214141003,250214103001,1.0
250214141003,250214104004,1.0
250214141003,250214111011,1.0
250214141003,250214111021,0.9447178273715312
250214141003,250214141003,1.0
250214141009,250214111021,1.0
250214141009,250214131003,0.7624096474406254
250214141009,250214135001,0.0
250214141009,250214141004,1.0
250214141009,250214141005,1.0
250214141009,250214151012,0.967053274652203
250214141009,250214151041,0.964122812518438
250214142001,250214142001,1.0
250214142002,250214142002,1.0
250214142003,250214142003,1.0
250214142009,250214142002,0.0
250214142009,250214142004,1.0
250214143001,250214143003,1.0
250214143001,250214143004,1.0
250214143001,250214151041,1.0
250214143002,250214143001,1.0
250214143003,250214143002,1.0
250214151011,250214151011,1.0
250214151019,250214131003,0.9580081836252026
250214151019,250214131005,1.0
250214151019,250214131006,0.9225332776830388
250214151019,250214141004,0.0001361002649897
250214151019,250214151012,1.0
250214151019,250214151013,1.0
250214151021,250214143003,0.9920150343032692
250214151021,250214151041,1.0
250214151022,250214151031,1.0
250214151022,250214151032,9.88386434550882e-06
250214151023,250214151032,1.0
250214151023,250214151033,1.0
250214151023,250214563022,0.9899153190287768
250214151023,250214563024,0.8178627472229499
250214151024,250214143003,0.07457110983032395
250214151024,250214151042,1.0
250214151024,250214563021,0.0
250214152001,250214152021,1.0
250214152001,250214152022,1.0
250214152002,250214152011,1.0
250214152002,250214152012,1.0
250214152002,250214202023,0.7202668216332467
250214152002,250214203014,0.917737789203
250214152002,250214562001,1.0
250214152002,250214562002,0.917737789203
250214153001,250214153001,1.0
250214153009,250214023002,1.0
250214153009,250214023003,1.0
250214153009,250214123001,0.1862708751946716
250214153009,250214153001,0.04290488664073855
250214153009,250214153002,1.0
250214153009,250214161021,1.0
250214153009,250214202024,1.0
250214153009,250214202025,1.0
250214161001,250214161012,1.0
250214161002,250214161012,0.969460644388922
250214161003,250214161011,0.8891320892319533
250214161003,250214182013,0.8182351424141553
250214161004,250214161013,1.0
250214161004,250214161021,0.8068401021844533
250214161004,250219800001,1.0
250214161005,250214161022,1.0
250214161006,250214161021,1.0
250214161006,250251402011,1.0
250214161006,250251402012,0.284263959391
250214161006,250251402022,0.8741555351537192
250214161009,250214161013,1.0
250214161009,250214161014,1.0
250214161009,250214161021,1.0
250214161009,250214202024,1.0
250214161009,250219800001,0.2909811870133214
250214161009,250251402011,1.0
250214161009,250251402012,0.0
250214162001,250214162001,1.0
250214162001,250214162007,1.0
250214162002,250214162002,0.1919642857142857
250214162003,250214162003,1.0
250214162004,250214162003,0.2698069488260218
250214162004,250214162004,1.0
250214162005,250214162005,1.0
250214162006,250214162006,1.0
250214162006,250214162007,1.0
250214162007,250214162001,1.0
250214162007,250214162006,1.0
250214162007,250214162007,1.0
250214163001,250214161012,1.0
250214163001,250214162003,0.0590484774925927
250214163001,250214163001,1.0
250214163002,250214163002,0.9799635211538322
250214163003,250214163003,1.0
250214163004,250214163004,1.0
250214163005,250214163005,1.0
250214164001,250214164005,1.0
250214164001,250214172013,0.0
250214164001,250214172014,0.0
250214164002,250214164007,0.0369326219404797
250214164003,250214164004,0.9765451058341512
250214164003,250214171005,0.3896258290576899
250214164003,250214172024,0.1989738455762732
250214164004,250214164001,1.0
250214164004,250214164007,0.0027930629495555
250214164004,250214182013,1.0
250214164005,250214164002,1.0
250214164006,250214164003,1.0
250214164007,250214164006,1.0
250214171001,250214171001,1.0
250214171002,250214171002,1.0
250214171003,250214176023,1.0
250214171004,250214164004,1.0
250214171004,250214171004,1.0
250214171005,250214164004,0.1925334712949333
250214171005,250214171005,1.0
250214171006,250214171003,1.0
250214172001,250214164005,0.0
250214172001,250214172013,0.04183440783239029
250214172001,250214172014,1.0
250214172002,250214172011,1.0
250214172003,250214172021,0.7084381723370893
250214172004,250214172022,1.0
250214172005,250214172023,0.6963308789845419
250214172006,250214164004,1.0
250214172006,250214172023,0.6694915254237289
250214172006,250214172024,1.0
250214172007,250214172012,0.8501511561402075
250214172008,250214164005,0.0
250214172008,250214172024,0.9953291947707136
250214173009,250214173001,1.0
250214174001,250214174001,1.0
250214174002,250214174001,0.2334920398724405
250214174003,250214174003,1.0
250214174004,250214173001,1.0
250214174004,250214174002,1.0
250214175011,250214175011,1.0
250214175011,250214175012,1.0
250214175012,250214175012,1.0
250214175013,250214175013,1.0
250214175013,250214176011,1.0
250214175014,250214175014,1.0
250214175025,250214175021,1.0
250214175026,250214175022,1.0
250214175027,250214175023,1.0
250214175028,250214173001,1.0
250214175028,250214175011,1.0
250214175028,250214175024,1.0
250214176011,250214176011,0.0246241326336896
250214176012,250214176012,1.0
250214176013,250214176013,1.0
250214176014,250214176014,1.0
250214176021,250214176021,1.0
250214176022,250214176023,1.0
250214176023,250214176022,1.0
250214176024,250214176021,0.3993652061046828
250214177001,250214177021,1.0
250214177002,250214177022,1.0
250214177002,250214177031,1.0
250214177003,250214177032,1.0
250214177003,250214177033,1.0
250214177003,250214181012,0.0207971552830502
250214177003,250214181013,0.0
250214177004,250214177042,1.0
250214177005,250214177041,1.0
250214177006,250214177023,1.0
250214178011,250214178011,1.0
250214178012,250214178012,1.0
250214178013,250214178013,1.0
250214178014,250214178014,1.0
250214178015,250214178015,1.0
250214178021,250214178021,1.0
250214178022,250214178022,1.0
250214179011,250214179011,1.0
250214179012,250214179012,1.0
250214179012,250214179015,1.0
250214179012,250214179016,1.0
250214179012,250214194001,1.0
250214179013,250214179012,1.0
250214179014,250214179013,1.0
250214179015,250214177022,1.0
250214179015,250214179014,1.0
250214179026,250214179021,1.0
250214179027,250214179022,1.0
250214179028,250214179023,1.0
250214180015,250214180041,1.0
250214180015,250214180042,1.0
250214180016,250214180032,1.0
250214180016,250214180041,1.0
250214180016,250214180042,1.0
250214180016,250214191005,1.0
250214180017,250214180042,1.0
250214180017,250214180043,0.9086922466974116
250214180018,250214180031,1.0
250214180018,250214180032,1.0
250214180018,250214180042,1.0
250214180018,250214182012,1.0
250214180018,250214191002,1.0
250214180018,250214191005,1.0
250214180021,250214180021,1.0
250214180021,250214180024,1.0
250214180021,250214193001,1.0
250214180021,250214194001,1.0
250214180022,250214180022,1.0
250214180022,250214192001,1.0
250214180023,250214180023,1.0
250214180024,250214180024,0.006008796997987
250214181001,250214181011,0.6511853625322994
250214181002,250214181014,0.0056687777069886
250214181002,250214181021,0.0168670592011336
250214181003,250214181022,1.0
250214181003,250214181023,0.0087706735564572
250214181004,250214181013,1.0
250214181004,250214181014,0.8714657496645274
250214181005,250214181012,1.0
250214182001,250214164007,0.1751723899555847
250214182001,250214171006,1.0
250214182001,250214182011,0.0135768971536214
250214182002,250214182011,1.0
250214182002,250214182013,0.0004934811046143365
250214182003,250214182012,1.0
250214182003,250214191002,0.9609860363916936
250214182004,250214161011,1.0
250214182004,250214161013,1.0
250214182004,250214161021,1.0
250214182004,250214182013,1.0
250214182004,250214191002,1.0
250214182004,250214191005,1.0
250214182004,250214201021,1.0
250214182004,250214202024,0.0358242684423006
250214182004,250219800001,1.0
250214191001,250214180031,1.0
250214191001,250214180032,1.0
250214191001,250214180041,0.042211614370417254
250214191001,250214180042,0.0
250214191001,250214182012,1.0
250214191001,250214191002,1.0
250214191001,250214191005,1.0
250214191001,250214192002,0.1392307177979392
250214191001,250219800001,1.0
250214191002,250214191001,0.8408517129763868
250214191002,250214191005,0.2083005693096278
250214191003,250214191001,1.0
250214191004,250214191003,1.0
250214191005,250214191004,1.0
250214191006,250214191002,1.0
250214191006,250214191005,1.0
250214191006,250214201021,1.0
250214191006,250219800001,0.7967156905784328
250214192001,250214180022,1.0
250214192001,250214192001,1.0
250214192002,250214192003,1.0
250214192003,250214191001,1.0
250214192003,250214192002,0.1771303531835497
250214192003,250214192004,1.0
250214192004,250214180022,1.0
250214192004,250214180041,0.830734424546
250214192004,250214191005,0.830734424546
250214192004,250214192002,1.0
250214193001,250214180021,1.0
250214193001,250214193001,1.0
250214193002,250214193002,1.0
250214193002,250214193003,0.6885245901639344
250214193003,250214192001,1.0
250214193003,250214193003,1.0
250214193003,250214193004,1.0
250214193004,250214193002,1.0
250214193004,250214193004,1.0
250214194001,250214180021,0.2464788732394367
250214194001,250214194001,1.0
250214194002,250214194002,1.0
250214194002,250214226006,0.0
250214194003,250214194003,1.0
250214195001,250214195001,1.0
250214195001,250214224021,0.8260869565217391
250214195001,250214224023,1.0
250214195002,250214195001,0.02833352203612221
250214195002,250214195002,1.0
250214195002,250214223012,1.0
250214195002,250214224021,1.0
250214196001,250214196011,1.0
250214196001,250214196023,1.0
250214196001,250214197001,1.0
250214196001,250214212005,1.0
250214196001,250214221001,0.459567344533551
250214196001,250214223011,0.0
250214196001,250214223012,1.0
250214196002,250214196022,1.0
250214196002,250214212001,1.0
250214196003,250214196022,1.0
250214196005,250214196021,1.0
250214196005,250214212004,1.0
250214197001,250214197001,1.0
250214197001,250214198002,0.7890341378437381
250214197002,250214197002,1.0
250214197002,250214198003,1.0
250214197003,250214196021,1.0
250214197003,250214197002,1.0
250214197003,250214201013,0.942138255974
250214197003,250214203011,0.942138255974
250214198001,250214197001,1.0
250214198001,250214198002,1.0
250214198001,250214198003,1.0
250214198002,250214198003,1.0
250214198002,250214201013,0.5235762214373553
250214198003,250214198001,1.0
250214201001,250214201021,1.0
250214201001,250219800001,1.0
250214201002,250214201021,1.0
250214201003,250214201011,1.0
250214201004,250214196021,0.0415969266738921
250214201004,250214198003,0.7247171255404091
250214201004,250214201013,1.0
250214201004,250214201022,1.0
250214201005,250214201012,0.8607292011657589
250214202011,250214202011,1.0
250214202012,250214202012,1.0
250214202021,250214161021,1.0
250214202021,250214202024,1.0
250214202021,250214202025,1.0
250214202022,250214202021,1.0
250214202023,250214202022,1.0
250214202023,250214202023,1.0
250214203011,250214196021,0.441964423508
250214203011,250214203011,1.0
250214203011,250214212004,0.511811023622
250214203012,250214203012,1.0
250214203012,250214211004,0.739130434783
250214203012,250214212004,1.0
250214203016,250214203013,1.0
250214203017,250214203014,1.0
250214203017,250214203021,1.0
250214203021,250214203021,1.0
250214203021,250214203024,1.0
250214203021,250214203025,1.0
250214203022,250214203022,1.0
250214203023,250214203023,1.0
250214203023,250214211004,0.1736526946107784
250214203024,250214203024,1.0
250214203024,250214211004,1.0
250214203024,250214571004,0.0
250214211001,250214211001,1.0
250214211002,250214211002,1.0
250214211003,250214203023,1.0
250214211003,250214211003,1.0
250214211003,250214211004,1.0
250214211003,250214571003,1.0
250214211003,250214571004,1.0
250214211003,250235101001,1.0
250214211004,250214211003,1.0
250214212001,250214196022,4.669654543188844e-07
250214212001,250214212001,0.6077915478270121
250214212002,250214212002,0.5139064428164231
250214212003,250214212002,0.6926503340757239
250214212003,250214212003,1.0
250214212003,250214221002,0.002676026307897
250214212004,250214203011,0.9575307852707324
250214212004,250214212004,1.0
250214212009,250214196023,0.6572769953051644
250214212009,250214212002,0.966566574802
250214212009,250214212005,1.0
250214212009,250214221001,0.402069367531332
250214212009,250214221002,0.9938255118836542
250214221001,250214221004,1.0
250214221002,250214221003,1.0
250214221002,250235202013,1.0
250214221003,250214221002,1.0
250214221004,250214221001,1.0
250214222001,250214222022,1.0
250214222001,250214222025,1.0
250214222001,250235022003,1.0
250214222002,250214222024,1.0
250214222003,250214222021,1.0
250214222003,250235012041,2.7899509773852764e-05
250214222004,250214222023,0.7440582700039998
250214222004,250214222024,0.7232437359018622
250214222009,250214221003,1.0
250214222009,250214222011,1.0
250214222009,250214222012,1.0
250214222009,250214222023,1.0
250214222009,250214222024,0.0
250214222009,250214222025,0.7441935932283772
250214222009,250235022003,1.0
250214222009,250235202011,1.0
250214222009,250235202012,1.0
250214223014,250214223012,1.0
250214223015,250214223012,1.0
250214223016,250214196023,1.0
250214223016,250214223011,1.0
250214223021,250214223033,0.00035838404957477614
250214223021,250214223042,1.0
250214223021,250235012041,0.0002497998715227
250214223022,250214223031,1.0
250214223022,250214223032,1.0
250214223022,250214223041,1.0
250214223023,250214223033,1.0
250214223023,250214224011,0.0
250214223024,250214223033,1.0
250214223025,250214223033,1.0
250214223025,250235012041,0.9665312222927468
250214224001,250214224022,1.0
250214224002,250214195001,1.0
250214224002,250214224023,1.0
250214224003,250214196011,0.0
250214224003,250214223012,0.9197915472862016
250214224003,250214224021,1.0
250214224004,250214223012,1.0
250214224004,250214224011,1.0
250214224005,250214224012,1.0
250214224005,250214224013,1.0
250214225012,250214225014,1.0
250214225012,250235012042,1.0
250214225013,250214225012,1.0
250214225013,250235012042,1.0
250214225014,250214225011,1.0
250214225015,250214225013,1.0
250214225021,250214225021,1.0
250214225026,250214225014,1.0
250214225026,250214225022,1.0
250214225027,250214225023,1.0
250214225028,250214225024,1.0
250214226001,250214226001,1.0
250214226002,250214226002,1.0
250214226003,250214226003,1.0
250214226003,250214227001,0.053869077174658
250214226004,250214226004,1.0
250214226005,250214226005,1.0
250214226006,250214226003,0.0
250214226006,250214226006,1.0
250214226007,250214226006,1.0
250214227001,250214227001,1.0
250214227002,250214227002,1.0
250214227003,250214227003,1.0
250214227004,250214227004,1.0
250214228001,250214228001,1.0
250214228002,250214228002,1.0
250214228003,250214228003,1.0
250214228004,250214228004,1.0
250214231001,250214231011,1.0
250214231002,250214231012,1.0
250214231002,250235051021,0.041705525086706
250214231002,250235051032,0.0161097719427909
250214231003,250214231013,1.0
250214231004,250214231021,1.0
250214231004,250235001032,1.0
250214231008,250214231022,1.0
250214231008,250235012031,1.0
250214231009,250214231023,1.0
250214231009,250235011011,1.0
250214401001,250214401011,1.0
250214401002,250214401012,1.0
250214401002,250214401022,1.0
250214401003,250214401022,1.0
250214401004,250214401021,1.0
250214401004,250214412021,3.0217013370319e-05
250214401005,250214101003,0.981201405163722
250214401005,250214401013,1.0
250214412011,250214091012,1.0
250214412011,250214091022,1.0
250214412011,250214412041,1.0
250214412011,250214412042,1.0
250214412011,250214422031,1.0
250214412011,250214422032,1.0
250214412012,250214412032,1.0
250214412012,250214412042,0.0
250214412013,250214091012,0.0
250214412013,250214101005,1.0
250214412013,250214101006,0.9086644494681966
250214412013,250214401013,1.0
250214412013,250214412021,0.0
250214412013,250214412031,1.0
250214412013,250214412032,1.0
250214412013,250214412041,1.0
250214412013,250214412042,1.0
250214412014,250214412041,0.0714285714285714
250214412014,250214412042,1.0
250214412015,250214091012,1.0
250214412015,250214412041,1.0
250214412021,250214401012,0.0119699773558721
250214412021,250214401013,0.0100420083854073
250214412021,250214401021,1.0
250214412021,250214412021,1.0
250214412021,250214422012,0.7589424572317263
250214421011,250214091021,0.0844433044466023
250214421011,250214421011,1.0
250214421012,250214421012,1.0
250214421013,250214421013,1.0
250214421014,250214421014,1.0
250214421021,250214421013,0.0877196198610379
250214421021,250214421041,1.0
250214421021,250214421051,1.0
250214421022,250214421051,1.0
250214421022,250214431041,0.005779370607411984
250214421023,250214421042,1.0
250214421023,250214421043,1.0
250214421023,250214421051,0.356423231991
250214421039,250214081021,1.0
250214421039,250214091021,1.0
250214421039,250214421031,1.0
250214421039,250214421032,1.0
250214421039,250214421033,1.0
250214421039,250214421034,1.0
250214421039,250214421043,1.0
250214421039,250214431063,1.0
250214422001,250214091022,0.0758451323576027
250214422001,250214422031,1.0
250214422001,250214422032,1.0
250214422001,250214422043,1.0
250214422002,250214422041,1.0
250214422003,250214422042,1.0
250214422004,250214422011,0.5282992904556598
250214422004,250214422012,1.0
250214422005,250214412021,1.0
250214422005,250214422011,1.0
250214422009,250214091022,1.0
250214422009,250214412042,1.0
250214422009,250214422031,1.0
250214422009,250214422032,0.999872654612274
250214431011,250214081031,0.0001273453877259
250214431011,250214431061,1.0
250214431012,250214431062,1.0
250214431013,250214081021,1.0
250214431013,250214081031,0.16451139778380278
250214431013,250214421032,0.1972477064220184
250214431013,250214431063,1.0
250214431019,250214421051,0.4441176470588235
250214431019,250214431051,1.0
250214431019,250214431062,0.1605383949943961
250214431019,250277451003,1.0
250214431019,250277461004,1.0
250214431023,250214431031,0.8952469555651393
250214431023,250214431042,1.0
250214431024,250214431031,1.0
250214431024,250214431033,0.0
250214431024,250214431043,0.4451903844517567
250214431025,250214431032,1.0
250214431026,250214421051,1.0
250214431026,250214431041,1.0
250214431029,250214412021,1.0
250214431029,250214421051,1.0
250214431029,250214422012,0.5636411477756459
250214431029,250214431033,1.0
250214431029,250214431043,1.0
250214561014,250214561012,1.0
250214561015,250214561012,1.0
250214561016,250214561011,1.0
250214561021,250214561021,1.0
250214561022,250214561022,1.0
250214561024,250214561023,1.0
250214562001,250214203014,1.0
250214562001,250214203021,0.013323155557552738
250214562001,250214562001,1.0
250214562002,250214152012,1.0
250214562002,250214562002,1.0
250214563001,250214152022,0.0
250214563001,250214563011,1.0
250214563001,250214563023,1.0
250214563001,250214564011,0.037856998647
250214563002,250214563012,1.0
250214563002,250214563024,1.0
250214563003,250214143003,0.268157855182511
250214563003,250214143004,0.0
250214563003,250214151033,1.0
250214563003,250214151042,0.9713197208946862
250214563003,250214563021,1.0
250214563003,250214563024,1.0
250214563003,250214564012,0.0012826702734441
250214563004,250214563022,1.0
250214564011,250214564011,1.0
250214564012,250214142001,1.0
250214564012,250214143004,1.0
250214564012,250214564012,1.0
250214564023,250214142001,0.8060767098389129
250214564023,250214142002,1.0
250214564023,250214564023,1.0
250214564024,250214564024,1.0
250214564025,250214564021,1.0
250214564029,250214564022,1.0
250214571001,250214203021,0.545593494941
250214571001,250214203024,1.0
250214571001,250214561012,0.2912271674813481
250214571001,250214562001,1.0
250214571001,250214562002,0.5153048909590415
250214571001,250214571001,1.0
250214571002,250214571002,1.0
250214571003,250214571003,0.992485838619
250214571004,250214571003,1.0
250214571005,250214571004,1.0
250230000000,250239900030,1.0
250235001011,250235001011,1.0
250235001012,250235001012,1.0
250235001013,250235001013,1.0
250235001024,250235001041,1.0
250235001025,250235001044,1.0
250235001026,250235001042,1.0
250235001027,250235001031,1.0
250235001027,250235001043,1.0
250235001028,250235001031,1.0
250235001028,250235001032,1.0
250235001028,250235011011,1.0
250235011011,250214231023,0.0
250235011011,250235001031,0.048526863084922
250235011011,250235011011,1.0
250235011012,250235011012,1.0
250235011013,250235011013,1.0
250235011021,250235011021,0.9882055105516436
250235011021,250235011022,0.46736951221840917
250235011022,250235011022,1.0
250235011022,250235011023,0.944
250235011022,250235011024,1.0
250235011023,250235011023,1.0
250235011024,250214226001,0.137793948429
250235011024,250235011022,1.0
250235011024,250235011023,0.9691403141678032
250235011024,250235011024,1.0
250235012011,250235012011,1.0
250235012011,250235012012,1.0
250235012011,250235012032,0.7567567567567568
250235012012,250214226001,1.0
250235012012,250235012012,1.0
250235012021,250235012031,1.0
250235012021,250235041011,1.0
250235012021,250235051023,1.0
250235012022,250235012032,1.0
250235012022,250235012041,0.8294392523364486
250235012023,250235012041,1.0
250235012023,250235012042,1.0
250235012023,250235012043,1.0
250235012023,250235022001,1.0
250235012023,250235022003,1.0
250235012023,250235022004,1.0
250235012023,250235041013,1.0
250235021011,250235021011,1.0
250235021011,250235031013,1.0
250235021012,250235021012,1.0
250235021013,250235021013,1.0
250235021013,250235201001,1.0
250235021014,250235021014,0.9557081147269832
250235021021,250235021021,1.0
250235021021,250235031013,0.0
250235021022,250235021022,1.0
250235021022,250235021023,1.0
250235021022,250235221023,1.0
250235022001,250235022001,1.0
250235022001,250235031014,0.0513833992094861
250235022001,250235041013,1.0
250235022002,250235022002,0.6828478964401294
250235022003,250235022003,1.0
250235022004,250235022001,1.0
250235022004,250235022004,1.0
250235022005,250235022003,1.0
250235022005,250235202011,1.0
250235031011,250235031011,1.0
250235031011,250235041012,0.0
250235031011,250235041013,0.006677053953901
250235031012,250235021021,1.0
250235031012,250235031013,1.0
250235031012,250235031014,1.0
250235031013,250235031012,1.0
250235031023,250235031023,1.0
250235031023,250235031025,0.0
250235031024,250235031025,0.4795694772362782
250235031025,250235031025,0.8568335738138119
250235031026,250235031024,1.0
250235031027,250235031021,1.0
250235031028,250235021022,1.0
250235031028,250235031022,1.0
250235031028,250235221023,1.0
250235041011,250235041011,1.0
250235041012,250235031011,0.0
250235041012,250235041012,1.0
250235041013,250235022001,1.0
250235041013,250235031011,1.0
250235041013,250235031014,1.0
250235041013,250235041013,1.0
250235041021,250235041011,1.0
250235041021,250235041021,1.0
250235041021,250235052012,1.0
250235041022,250235041022,1.0
250235041022,250235052012,1.0
250235041022,250235061022,1.0
250235041023,250235031011,1.0
250235041023,250235041021,1.0
250235041023,250235041023,1.0
250235041024,250235031011,1.0
250235041024,250235041024,1.0
250235051011,250235051031,1.0
250235051012,250235051032,1.0
250235051013,250235051041,1.0
250235051014,250235051042,1.0
250235051015,250235051043,1.0
250235051021,250235051021,1.0
250235051022,250235051022,1.0
250235051023,250235041011,0.0
250235051023,250235041021,0.0
250235051023,250235051023,0.2587401396420218
250235051024,250235051024,0.23846462014602
250235052001,250235052011,1.0
250235052001,250235052012,1.0
250235052001,250235052023,1.0
250235052001,250235061041,0.5377978791106778
250235052001,250235062052,0.27550218014476596
250235052002,250235052012,1.0
250235052003,250235052021,1.0
250235052003,250235052022,1.0
250235052004,250235041021,0.519044374371908
250235052004,250235052012,0.941496846999204
250235052004,250235052021,0.3388429752066115
250235061011,250235052012,1.0
250235061011,250235061041,1.0
250235061012,250235061042,1.0
250235061013,250235061031,1.0
250235061013,250235061042,0.0
250235061014,250235061032,1.0
250235061021,250235061021,1.0
250235061022,250235041022,1.0
250235061022,250235061022,1.0
250235061022,250235081013,0.954022988506
250235061023,250235061023,1.0
250235061023,250235081013,0.994660664401608
250235061023,250235081015,1.0
250235061024,250235061025,1.0
250235061024,250235061026,1.0
250235061024,250235081015,0.2085098925742791
250235061025,250235061024,1.0
250235061025,250235061025,1.0
250235062021,250235062021,1.0
250235062021,250235071041,1.0
250235062022,250235062021,1.0
250235062031,250235061024,0.5040983606557377
250235062031,250235062031,1.0
250235062032,250235062032,1.0
250235062032,250235062033,1.0
250235062033,250235062033,1.0
250235062041,250235062031,0.050206135411812236
250235062041,250235062051,1.0
250235062041,250235062052,1.0
250235062041,250235062062,1.0
250235062042,250235062061,1.0
250235062042,250235062063,1.0
250235071011,250235071011,1.0
250235071011,250235091024,0.5613704648572696
250235071012,250235071012,0.43057559312262017
250235071012,250235082003,0.5576306861758447
250235071012,250235091021,0.0052021123116155
250235071013,250235071013,1.0
250235071013,250235081015,1.0
250235071013,250235082002,0.2358574251988193
250235071013,250235082003,0.645871998082909
250235071031,250235071031,1.0
250235071032,250235071032,0.9837004560788264
250235071033,250235071033,1.0
250235071034,250235071034,1.0
250235071041,250235061025,0.7622020540960216
250235071041,250235062021,1.0
250235071041,250235062033,1.0
250235071041,250235071013,1.0
250235071041,250235071041,1.0
250235071041,250235071044,0.000358045413536467
250235071041,250235081015,1.0
250235071042,250235071013,0.0
250235071042,250235071043,1.0
250235071042,250235071044,1.0
250235071042,250235091024,0.0
250235071043,250235062033,1.0
250235071043,250235071042,1.0
250235081011,250235081011,1.0
250235081011,250235221012,1.0
250235081011,250235221013,1.0
250235081012,250235081012,1.0
250235081013,250235061022,1.0
250235081013,250235081013,1.0
250235081013,250235081014,0.010087666016134823
250235081013,250235081015,0.919967713155
250235081014,250235061025,1.0
250235081014,250235081014,1.0
250235081014,250235081015,1.0
250235081015,250235071013,1.0
250235081015,250235081014,1.0
250235081015,250235081015,1.0
250235081021,250235081021,1.0
250235081022,250235081011,0.5634380056389339
250235081022,250235081022,1.0
250235081022,250235082001,0.16041781619267037
250235081022,250235221011,0.0
250235081022,250235221013,0.0207293796203892
250235081023,250235081022,0.019517263531960895
250235081023,250235081023,0.8850145680288679
250235081023,250235082001,0.0
250235081023,250235221011,0.5567019311800662
250235082001,250235082001,1.0
250235082001,250235091012,0.0599908473665664
250235082001,250235091022,0.44792871527812095
250235082001,250235431001,0.9377150931641882
250235082002,250235071013,0.030984914596074723
250235082002,250235082002,1.0
250235082003,250235071012,1.0
250235082003,250235071013,0.7783018867924527
250235082003,250235082003,1.0
250235091001,250235091011,1.0
250235091001,250235091012,1.0
250235091001,250235091014,0.0
250235091001,250235091022,1.0
250235091001,250235431001,1.0
250235091002,250235071011,1.0
250235091002,250235071012,0.0
250235091002,250235082003,0.06273202167154555
250235091002,250235091021,1.0
250235091003,250235091023,1.0
250235091004,250235071043,1.0
250235091004,250235091024,1.0
250235091005,250235091013,1.0
250235091005,250235091025,1.0
250235091006,250235091014,1.0
250235091006,250235301002,1.0
250235101001,250235101001,1.0
250235101002,250235101002,1.0
250235101003,250235101003,1.0
250235101004,250214571003,1.0
250235101004,250235101004,1.0
250235102001,250235102001,1.0
250235102001,250235202022,0.2412576687116564
250235102002,250235102002,1.0
250235102002,250235102003,0.5914329781053551
250235102003,250235102003,1.0
250235102004,250235102004,1.0
250235102005,250235102004,1.0
250235103001,250235103002,1.0
250235103002,250235103002,1.0
250235103003,250235103001,1.0
250235104001,250235104001,1.0
250235104002,250235104002,1.0
250235104003,250235104003,1.0
250235104004,250235104004,1.0
250235105011,250214571003,1.0
250235105011,250235105011,1.0
250235105012,250214571003,0.03866571646803635
250235105012,250235105012,1.0
250235105012,250235105013,1.0
250235105012,250235105052,0.5310344827586206
250235105021,250235105041,0.878753848914932
250235105022,250235105042,1.0
250235105023,250235105051,1.0
250235105024,250235105051,1.0
250235105025,250214571002,1.0
250235105025,250214571003,0.0
250235105025,250235105013,0.038467884179
250235105025,250235105052,1.0
250235105031,250235105032,1.0
250235105032,250235105033,1.0
250235105033,250214561012,1.0
250235105033,250235105033,1.0
250235105034,250214561012,0.5069234884702528
250235105034,250214571001,1.0
250235105034,250235105031,1.0
250235106001,250235106001,1.0
250235106002,250235106002,1.0
250235106003,250235106003,1.0
250235107001,250235107001,1.0
250235107002,250235107005,1.0
250235107003,250235107005,1.0
250235107004,250235107002,0.3420797678536662
250235107005,250235107003,1.0
250235107006,250235107004,1.0
250235107007,250235107001,1.0
250235108001,250235108001,1.0
250235108002,250235108002,1.0
250235108003,250235108003,0.7455057428769066
250235108004,250235108004,1.0
250235108005,250235108005,1.0
250235108006,250235108006,1.0
250235109001,250235109001,1.0
250235109001,250235109002,1.0
250235109002,250235109001,1.0
250235109003,250235109002,1.0
250235110001,250235110001,1.0
250235110002,250235110001,1.0
250235110002,250235110002,1.0
250235110003,250235110002,1.0
250235110004,250235110002,1.0
250235111001,250235111003,1.0
250235111002,250235111003,0.932534589158
250235111003,250235111002,1.0
250235111004,250235111001,1.0
250235111005,250235111001,1.0
250235111006,250235111001,1.0
250235112001,250235112001,1.0
250235112001,250235232012,1.0
250235112002,250235112002,1.0
250235112003,250235112003,0.9149193303961792
250235112004,250235112001,1.0
250235112005,250235112001,0.4110989326564937
250235112005,250235211011,0.9694459988808058
250235113011,250235113013,1.0
250235113012,250235113013,1.0
250235113013,250235113011,1.0
250235113014,250235113011,1.0
250235113015,250235113012,0.3698322062838536
250235113021,250235113023,0.0070682702664216
250235113021,250235232012,0.045131514768553
